domain name,responseStart,domInteractive,domComplete
google.com.ni,122.08999999893422,413.4949999988749,1078.5550000000512
icook.tw,747.4449999990611,2205.4499999994728,4824.784999998883
jewishvirtuallibrary.org,61.859999999796855,217.8100000000996,778.6999999989348
woyaowz.cn,65.13000000086322,142.44000000144297,241.67500000112338
ionicframework.com,356.50499999974267,1761.1399999987045,3831.459999999424
fee.org,666.7249999991328,1665.9499999987024,1965.7899999983786
zurb.com,588.7349999993603,1214.5149999996647,1741.8099999995318
google.ci,109.22000000027764,429.27000000054255,1277.4650000010295
blogspot.gr,1119.1600000001927,1568.9650000003894,1818.3150000004389
quantummetric.com,887.2799999990092,2285.0650000000314,7517.6599999995215
weiqingbao.cc,958.8650000005147,3190.510000000358,6141.4050000003035
google.com.et,224.14500000013504,1039.46999999971,2812.0950000011358
vivo.sx,218.78499999911583,1005.2099999993517,3516.830000000482
faucetpay.io,439.40500000098837,2285.570000000007,3696.810000001279
newsbeast.gr,268.22999999967584,8496.315000000322,30024.159999999032
privacypolicygenerator.info,59.314999998605344,336.74499999870017,522.369999998773
accountkit.com,0.5999999993946403,305.38499999966007,448.1249999989814
google.mu,175.95000000073924,748.7550000005285,2677.8400000002875
google.mn,262.6799999998184,1453.3649999993936,2504.349999999249
backblaze.com,440.02999999975145,2740.364999999656,7020.089999999982
123milhas.com,1142.2999999995227,1350.4200000006676,3994.2750000009255
privacypolicyonline.com,193.18500000008493,694.7650000001886,1212.8949999987524
carsforsale.com,67.55999999950289,772.1199999996315,4506.099999998696
phillymag.com,1173.994999999195,5996.079999998983,21280.174999999872
gradeup.co,266.1150000003545,2491.729999999734,3479.435000001104
lectortmo.com,991.085000001476,5810.225000001083,15858.975000001008
blogblog.com,1475.7050000007441,1708.3999999995285,1726.6900000013266
tailorbrands.com,166.03500000019267,2227.1049999999373,7257.3599999996095
top.gg,261.28999999855296,934.7099999995407,1279.114999999365
shiftdelete.net,661.6950000006908,5682.950000000345,22253.665000000186
vdo.ai,382.41500000003725,2450.549999999567,5237.105000000156
buymeacoffee.com,594.7450000003299,2508.8600000017323,4522.480000001451
blogspot.com.ar,1432.5349999999164,2211.0849999990023,3167.8049999991345
termly.io,679.8149999995076,774.3699999991804,2236.300000000483
google.com.pa,230.92999999971653,979.6600000008766,1775.0400000004447
mb.com.ph,1014.9899999996704,1221.9100000002072,1228.6149999999907
nation.co.ke,198.6100000012812,1759.3250000008993,10990.700000000288
typing.com,50.27499999960128,2974.444999999833,4058.6149999999184
blogspot.pt,1276.495000000068,2347.8850000010425,2547.7150000006077
google.com.af,234.36500000025262,1015.3250000003027,2909.975000000486
sixflags.com,255.18000000010943,4481.134999999995,9037.804999999937
googlesource.com,754.9249999992752,1320.4200000000128,2475.785000000542
rawpixel.com,793.6349999999948,2342.5550000010844,3101.590000000215
google.as,236.19499999949767,828.1999999999243,1797.3650000003547
google.is,164.5550000012008,716.8099999998958,2001.7950000001288
google.md,236.4249999991444,748.1250000000728,1532.9549999987646
google.ht,388.120000001436,1166.6600000007747,2248.8400000002
fragrantica.ru,1128.7499999998545,1308.2849999991595,1822.74999999936
hotair.com,1709.6849999998083,4831.360000000132,11306.875000000215
gizmochina.com,501.7150000003312,723.2800000001587,3922.004999998536
defimedia.info,498.19500000012334,5257.179999998698,16263.034999999943
thimpress.com,959.0599999992264,2924.364999998943,5471.239999998943
google.com.mt,260.0299999994604,750.0999999992928,1748.7049999999726
escapistmagazine.com,397.11499999975786,1758.4999999999127,9138.24999999997
bookshop.org,1249.4499999993425,3592.2599999994427,13590.414999998755
greatergood.com,445.34999999996217,2805.350000000544,4978.659999998854
cimaclub.io,649.3700000009994,1738.8250000003613,3441.225000000486
google.al,203.48999999987427,573.7049999988812,1302.3099999991246
steamdb.info,213.63999999994118,456.32999999907037,466.3700000000972
instamojo.com,560.1449999994658,5265.15499999914,7533.2500000004065
gamefront.com,2972.0300000008137,7488.385000000561,19227.35500000089
google.li,243.16499999986263,792.4199999997653,1737.460000000283
sefon.pro,234.67499999969726,430.3749999999128,476.0349999996834
internetlivestats.com,439.4099999990431,1669.0949999992881,5010.064999998576
google.ad,458.5749999987456,1013.3850000001984,1759.0749999999387
tecnoblog.net,938.8699999999516,2491.910000000644,5940.979999999399
familydoctor.org,1003.4749999995256,4943.864999999278,9266.305000001012
oceanwp.org,693.9899999997579,4922.184999999446,19762.314999999944
google.co.mz,458.85500000076723,1501.0700000002546,3782.680000000255
staples.ca,241.30000000150173,4607.079999999769,18575.025000000096
google.co.bw,235.6499999987136,1290.0300000001153,2769.739999999729
google.com.cy,517.7700000003824,1671.5800000001764,2938.640000000305
publicintegrity.org,1152.844999998706,3487.6949999998033,4517.284999999902
tamildhool.net,63.85000000045694,724.9150000006921,1260.7250000000931
google.co.ug,180.7150000004185,1038.6600000001636,2743.5499999992317
google.com.gh,240.34000000028755,1416.9700000002194,2442.360000000917
applvn.com,263.80500000050233,459.3500000009954,461.35499999945745
iisd.org,667.9899999999179,987.170000000333,2716.730000000098
specialized.com,460.12499999960716,1545.2750000004016,11069.354999999632
ttshow.tw,1142.7650000005087,3450.2099999990605,9439.495000000534
google.la,164.9150000012014,918.1400000015857,3430.205000000569
google.mg,414.75999999966,1537.0149999998832,3468.670000000202
blogspot.ro,1429.1549999998097,2479.699999999866,2723.9950000002864
bostonmagazine.com,955.1449999999022,5527.205000000322,20788.469999999503
google.sn,222.69500000038533,1237.619999999879,3744.0600000009003
google.bs,180.3999999992812,1508.4599999991046,3711.79999999913
google.co.uz,376.92500000048307,973.3550000000834,2388.94000000073
