domain name,responseStart,domInteractive,domComplete
ionicframework.com,347.4000000005617,1659.8549999998795,19150.480000000243
fee.org,1311.279999999897,5492.500000000291,5588.965000000826
zurb.com,549.0599999993718,1028.1149999991612,3638.664999998582
google.ci,126.82499999937136,354.8250000003464,948.8099999998668
blogspot.gr,907.8050000007353,1282.9600000004575,1472.6050000008402
quantummetric.com,872.4449999990611,2065.324999999575,8120.2699999994375
weiqingbao.cc,660.6250000004368,6390.445000000909,11296.81999999957
google.com.et,105.45499999898311,212.7650000002177,589.8349999988567
vivo.sx,96.66999999899416,4294.59499999939,8299.049999999625
faucetpay.io,452.7049999996962,955.7550000008632,1204.859999999826
newsbeast.gr,288.5350000015024,2281.2900000008085,5639.890000000379
privacypolicygenerator.info,176.0249999988446,230.90500000034808,348.35500000008324
accountkit.com,0.23999999939405825,126.62499999896679,136.30499999999302
google.mu,110.64999999871357,319.76500000018865,858.3399999988617
google.mn,128.97999999950116,336.0950000005687,775.5950000009761
backblaze.com,1560.960000000705,5943.09500000054,9767.990000000282
123milhas.com,1102.664999998524,1274.409999999989,2667.3549999995885
privacypolicyonline.com,46.88999999962107,80.41500000035741,425.3799999987677
carsforsale.com,36.95499999957975,77.67999999850872,269.8549999986426
phillymag.com,908.370000001014,9334.800000000541,13296.314999999597
gradeup.co,84.19000000139931,306.2950000003184,438.9000000010128
lectortmo.com,697.8950000011537,5016.09500000086,6804.335000000719
blogblog.com,760.019999999713,821.3049999994838,829.4700000005832
tailorbrands.com,87.49499999976251,4775.634999999966,9769.804999999906
top.gg,140.929999999571,225.02999999960602,506.6050000004908
shiftdelete.net,168.77500000009604,9472.49499999998,13469.364999999016
vdo.ai,310.7700000000478,2182.4849999993603,5695.5849999994825
buymeacoffee.com,161.34999999849242,1071.654999999737,4805.404999999155
blogspot.com.ar,1112.5300000003335,1599.3299999990995,1772.7899999990768
termly.io,376.33500000083603,532.4300000011135,907.0250000004307
google.com.pa,126.35500000033062,373.83000000045286,792.7550000003978
mb.com.ph,1740.2300000012476,1797.4250000006573,1802.225000001272
nation.co.ke,115.6249999985448,424.3699999988166,5279.854999998861
typing.com,54.275000000416185,871.9550000005256,4189.425000000483
blogspot.pt,1199.2099999988568,1530.2599999995434,1668.5699999998178
google.com.af,129.30000000051223,372.05499999981834,757.8849999990781
sixflags.com,109.20499999883758,2860.6799999997747,6527.065000000221
googlesource.com,366.97999999887537,606.499999999869,745.4299999990326
rawpixel.com,790.194999999585,1121.4149999996152,4912.664999999834
google.as,108.67999999936727,232.1599999995669,569.9249999997846
google.is,118.67999999958558,241.55999999857158,763.6849999998958
google.md,124.3849999991653,236.65999999866472,506.76500000008673
google.ht,125.19500000053085,245.30500000037136,546.1400000003778
fragrantica.ru,1095.1850000001286,1167.5500000001193,1345.3750000007856
hotair.com,1716.1200000009558,9867.685000001076,10197.594999999636
gizmochina.com,173.04500000136608,409.4650000006369,4243.665000001784
defimedia.info,474.34499999872077,5559.419999999591,8842.039999999542
thimpress.com,722.2899999997026,1743.1199999991807,5671.094999999697
google.com.mt,107.34999999840514,257.4749999985215,534.6849999987171
escapistmagazine.com,262.9500000002736,4360.599999999977,9672.620000001189
bookshop.org,640.4099999999744,5092.924999999013,8852.699999999459
greatergood.com,367.789999998422,1168.1549999993874,1271.600000000035
cimaclub.io,347.1599999993486,4522.334999999657,5266.250000000582
google.al,110.42499999894062,252.0499999991444,805.7099999987257
steamdb.info,43.32500000055006,140.6200000001263,147.46500000001106
instamojo.com,532.774999999674,6619.090000000142,10138.764999999694
gamefront.com,3254.0599999992987,5113.649999999325,9687.635000000228
google.li,130.62499999978172,592.8800000001502,1431.6349999990052
sefon.pro,95.44500000083643,172.32999999941967,175.1349999995
internetlivestats.com,7.815000000846338,334.2000000011467,356.67500000090513
google.ad,146.5200000002369,623.6549999994168,1143.7449999993987
tecnoblog.net,228.0200000004697,931.094999999914,5248.564999999871
familydoctor.org,1319.0900000008694,2707.3250000012195,6258.325000000696
oceanwp.org,1088.4399999995367,1643.289999999979,6270.410000000992
google.co.mz,108.22499999994758,329.06000000002683,791.6850000001433
staples.ca,234.18499999934284,8340.659999999843,12305.779999998776
google.co.bw,122.98999999984517,233.6350000005041,500.69000000075897
google.com.cy,120.46000000009373,239.0900000009424,587.4500000008993
publicintegrity.org,1115.5299999991257,1525.7099999998902,5427.639999999883
tamildhool.net,86.36000000115018,217.80500000022582,281.97000000000116
google.co.ug,108.70500000055472,236.82999999982712,611.8399999995745
google.com.gh,116.7699999987235,238.9249999996537,514.9849999997969
applvn.com,190.33499999932246,244.40499999946041,383.70500000019086
iisd.org,457.99500000066473,555.8799999998881,894.2999999999303
specialized.com,369.2300000002433,4472.485000000233,12937.715000000027
ttshow.tw,715.9300000002986,1315.8849999999802,5167.234999998982
google.la,111.75999999977648,308.8050000005752,799.4150000013177
google.mg,114.07999999937599,294.449999999415,730.0199999990582
blogspot.ro,1043.8049999993382,1265.7249999992928,1401.7249999997143
bostonmagazine.com,1199.9949999990351,9558.80999999863,11059.619999999995
google.sn,140.625,336.07999999912863,595.2199999992446
google.bs,127.46500000139349,337.42500000153086,846.1250000000291
google.co.uz,112.42499999934809,467.45999999984633,1199.329999999463
