no,website,responseStart,domInteractive,domComplete,nextHopProtocol
9033,https://www.vdo.ai,310.7700000000478,2182.4849999993603,5695.5849999994825,h3-29
9056,https://www.buymeacoffee.com,161.34999999849242,1071.654999999737,4805.404999999155,h3-29
9060,https://www.blogspot.com.ar,1112.5300000003335,1599.3299999990995,1772.7899999990768,h3-29
9079,https://www.termly.io,376.335000000836,532.4300000011135,907.0250000004307,h3-29
9084,https://www.google.com.pa,126.35500000033062,373.83000000045286,792.7550000003977,h3-29
9088,https://www.mb.com.ph,1740.2300000012476,1797.4250000006573,1802.225000001272,
9094,https://www.nation.co.ke,115.6249999985448,424.3699999988166,5279.854999998861,h3-29
9096,https://www.typing.com,54.275000000416185,871.9550000005256,4189.425000000483,h3-29
9104,https://www.blogspot.pt,1199.2099999988568,1530.2599999995434,1668.5699999998178,h3-29
9118,https://www.google.com.af,129.30000000051223,372.05499999981834,757.8849999990781,h3-29
9125,https://www.sixflags.com,109.20499999883758,2860.6799999997747,6527.065000000221,h3-29
9130,https://www.googlesource.com,366.97999999887537,606.499999999869,745.4299999990326,h3-29
9132,https://www.rawpixel.com,790.194999999585,1121.4149999996152,4912.664999999834,h3-29
9160,https://www.google.as,108.67999999936727,232.1599999995669,569.9249999997846,h3-29
9191,https://www.google.is,118.67999999958558,241.55999999857158,763.6849999998958,h3-29
9201,https://www.google.md,124.3849999991653,236.65999999866472,506.76500000008673,h3-29
9263,https://www.google.ht,125.19500000053085,245.30500000037136,546.1400000003778,h3-29
9281,https://www.fragrantica.ru,1095.1850000001286,1167.5500000001193,1345.3750000007856,h3-29
9283,https://www.hotair.com,1716.1200000009558,9867.685000001076,10197.594999999636,h3-29
9315,https://www.gizmochina.com,173.0450000013661,409.46500000063685,4243.665000001784,h3-29
9335,https://www.defimedia.info,474.34499999872065,5559.419999999591,8842.039999999542,h3-29
9406,https://www.thimpress.com,722.2899999997026,1743.1199999991807,5671.0949999996965,h3-29
9412,https://www.google.com.mt,107.34999999840514,257.4749999985215,534.6849999987171,h3-29
9428,https://www.escapistmagazine.com,262.9500000002736,4360.599999999977,9672.620000001189,h3-29
9451,https://www.bookshop.org,640.4099999999744,5092.924999999013,8852.699999999459,h3-29
9462,https://www.greatergood.com,367.789999998422,1168.1549999993874,1271.600000000035,h3-29
9473,https://www.cimaclub.io,347.1599999993486,4522.334999999657,5266.250000000582,h3-29
9480,https://www.google.al,110.42499999894062,252.04999999914438,805.7099999987257,h3-29
9481,https://www.steamdb.info,43.32500000055006,140.6200000001263,147.46500000001106,h3-29
9499,https://www.instamojo.com,532.774999999674,6619.090000000142,10138.764999999694,h3-29
9519,https://www.gamefront.com,3254.0599999992987,5113.649999999325,9687.635000000228,h3-29
9543,https://www.google.li,130.62499999978172,592.8800000001502,1431.6349999990052,h3-29
9581,https://www.sefon.pro,95.44500000083643,172.32999999941967,175.1349999995,h3-29
9600,https://www.internetlivestats.com,7.8150000008463385,334.2000000011467,356.67500000090513,
9601,https://www.google.ad,146.5200000002369,623.6549999994168,1143.7449999993987,h3-29
9656,https://www.tecnoblog.net,228.0200000004697,931.094999999914,5248.564999999871,h3-29
9689,https://www.familydoctor.org,1319.0900000008694,2707.3250000012195,6258.325000000696,h3-29
9694,https://www.oceanwp.org,1088.4399999995367,1643.289999999979,6270.410000000992,h3-29
9722,https://www.google.co.mz,108.22499999994758,329.06000000002683,791.6850000001433,h3-29
9726,https://www.staples.ca,234.18499999934284,8340.659999999843,12305.779999998776,h3-29
9738,https://www.google.co.bw,122.98999999984517,233.6350000005041,500.69000000075897,h3-29
9740,https://www.google.com.cy,120.46000000009373,239.0900000009424,587.4500000008993,h3-29
9743,https://www.publicintegrity.org,1115.5299999991257,1525.7099999998902,5427.639999999883,h3-29
9746,https://www.tamildhool.net,86.36000000115018,217.80500000022582,281.97000000000116,h3-29
9788,https://www.google.co.ug,108.70500000055472,236.82999999982712,611.8399999995745,h3-29
9796,https://www.google.com.gh,116.7699999987235,238.9249999996537,514.9849999997969,h3-29
9800,https://www.applvn.com,190.33499999932246,244.40499999946041,383.70500000019086,h3-29
9813,https://www.iisd.org,457.99500000066473,555.8799999998881,894.2999999999303,h3-29
9820,https://www.specialized.com,369.2300000002433,4472.485000000233,12937.715000000027,h3-29
9840,https://www.ttshow.tw,715.9300000002986,1315.8849999999802,5167.234999998982,h3-29
9845,https://www.google.la,111.75999999977648,308.80500000057515,799.4150000013177,h3-29
9852,https://www.google.mg,114.07999999937599,294.449999999415,730.0199999990582,h3-29
9857,https://www.blogspot.ro,1043.8049999993382,1265.7249999992928,1401.7249999997146,h3-29
9864,https://www.bostonmagazine.com,1199.9949999990351,9558.80999999863,11059.619999999995,h3-29
9872,https://www.google.sn,140.625,336.07999999912863,595.2199999992446,h3-29
9887,https://www.google.bs,127.46500000139349,337.42500000153086,846.1250000000291,h3-29
9892,https://www.google.co.uz,112.42499999934809,467.45999999984633,1199.329999999463,h3-29
